0.64387,39,60.571,73,0.170260274,
0.71936,40,55.605,86,0.353430233,
0.65187,6,9.2043,56,0.8356375,
0.55705,32,57.446,50,0.14892,
0.80539,43,53.39,55,0.029272727,
0.59108,36,60.906,60,0.0151,
0.59108,36,60.906,146,0.582835616,
0.79705,69,86.569,72,0.202347222,
0.79123,39,49.291,51,0.033509804,
0.78909,46,58.295,158,0.631044304,
0.26085,17,65.171,191,0.658790576,
0.79123,48,60.665,331,0.816722054,
0.64443,38,58.967,53,0.112584906,
0.81115,44,54.244,60,0.095933333,
0.95585,57,59.633,84,0.290083333,
0.25467,21,82.458,124,0.335016129,
0.86211,53,61.477,76,0.191092105,
0.84611,49,57.912,532,0.891142857,
0.19451,9,46.27,157,0.705286624,
0.91291,53,58.056,60,0.0324,
0.91167,225,246.8,908,0.728193833,
0.96321,91,94.476,96,0.015875,
0.93833,48,51.155,70,0.269214286,
0.81865,47,57.412,51,0.12572549,
0.90549,75,82.828,85,0.025552941,
0.84997,129,151.77,427,0.644566745,
0.92443,176,190.39,277,0.31267148,
0.86472,163,188.5,220,0.143181818,
0.85141,47,55.202,51,0.082392157,
0.8436,107,126.84,291,0.564123711,
0.75021,521,694.47,1234,0.437220421,
0.8,40,50,50,0,
0.96497,97,100.52,97,0.03628866,
0.91937,138,150.1,156,0.037820513,
0.80905,80,98.881,88,0.123647727,
0.82713,226,273.23,256,0.067304688,
0.81433,46,56.488,50,0.12976,
0.90799,298,328.2,338,0.028994083,
0.91104,85,93.3,86,0.084883721,
0.93019,54,58.052,55,0.055490909,
0.85903,149,173.45,160,0.0840625,
0.89857,97,107.95,274,0.606021898,
0.88801,195,219.59,202,0.087079208,
0.65187,57,87.441,169,0.482597633,
0.96003,76,79.164,77,0.028103896,
0.97954,53,54.107,53,0.020886792,
0.92946,128,137.71,999,0.862152152,
0.46698,31,66.384,77,0.13787013,
0.89857,91,101.27,122,0.169918033,
0.84193,44,52.261,58,0.098948276,
0.84629,91,107.53,102,0.054215686,
0.91636,51,55.655,70,0.204928571,
0.65187,18,27.613,195,0.858394872,
0.86297,152,176.14,176,0.000795455,
0.89092,48,53.877,58,0.071086207,
0.93544,71,75.9,107,0.290654206,
0.93566,74,79.089,88,0.101261364,
0.25467,11,43.192,126,0.657206349,
0.63183,35,55.395,75,0.2614,
0.82834,82,98.993,126,0.21434127,
0.85935,111,129.17,284,0.545176056,
0.85855,45,52.414,52,0.007961538,
0.83226,58,69.69,84,0.170357143,
